cancer_type,n_samples,peak_rank,peak_wavenumber,peak_intensity,peak_prominence,band_assignment,metabolite,metabolite_peak_cm1,delta_cm1,vibration_mode,sers_correlation
SPAN,72,4,723.85,1.352167645676918,2.0677905290250687,~724 (Adenine ring),Kynurenine,725.9,2.1,"C-N stretch, adenine ring breathing",0.3109
SPAN,72,4,723.85,1.352167645676918,2.0677905290250687,~724 (Adenine ring),Adenine,729.7,5.9,"C-N stretch, adenine ring breathing",0.2323
SPAN,72,4,723.85,1.352167645676918,2.0677905290250687,~724 (Adenine ring),Creatinine,716.2,7.6,"C-N stretch, adenine ring breathing",0.2278
SPAN,72,5,1645.39,1.1998049047642445,1.9810670789060632,~1651 (Amide I),Maleic acid,1657.1,6.0,Amide I (C=O stretch),0.4369
SPAN,72,5,1645.39,1.1998049047642445,1.9810670789060632,~1651 (Amide I),Pseudouridine,1645.7,5.4,Amide I (C=O stretch),0.29
SPAN,72,5,1645.39,1.1998049047642445,1.9810670789060632,~1651 (Amide I),Histidine,1653.4,2.3,Amide I (C=O stretch),0.2507
SPAN,72,5,1645.39,1.1998049047642445,1.9810670789060632,~1651 (Amide I),Uric acid,1659.2,8.1,Amide I (C=O stretch),0.2117
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),2-Phenylacetamide,1599.5,2.3,"purine ring, nucleotides",0.7764
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Hippuric acid,1597.5,0.4,"purine ring, nucleotides",0.7642
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Stearic acid,1601.4,4.2,"purine ring, nucleotides",0.6944
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Phenylalanine,1595.6,1.5,"purine ring, nucleotides",0.6613
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Palmitic acid,1595.6,1.5,"purine ring, nucleotides",0.639
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Benzoic acid,1601.2,4.1,"purine ring, nucleotides",0.5997
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Cholesterol,1597.5,0.4,"purine ring, nucleotides",0.5898
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Ascorbic acid,1589.8,7.3,"purine ring, nucleotides",0.5802
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),3-Hepatanone,1593.7,3.5,"purine ring, nucleotides",0.5689
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Leucine,1593.7,3.5,"purine ring, nucleotides",0.5365
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Xylonic acid,1595.6,1.5,"purine ring, nucleotides",0.5298
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Aspartic acid,1595.6,1.5,"purine ring, nucleotides",0.5246
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Methyl-beta-D-Ribofuranoside,1593.7,3.5,"purine ring, nucleotides",0.5207
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Methyl 2-Hydroxyisobutyrate,1593.7,3.5,"purine ring, nucleotides",0.5066
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),1-Octanol,1595.6,1.5,"purine ring, nucleotides",0.5054
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),"1,2,4,-Trimethylbenzene",1595.6,1.5,"purine ring, nucleotides",0.5052
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Isoleucine,1595.6,1.5,"purine ring, nucleotides",0.4915
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Arginine,1595.6,1.5,"purine ring, nucleotides",0.4801
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Galactosamine,1597.5,0.4,"purine ring, nucleotides",0.4782
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Alanine,1593.7,3.5,"purine ring, nucleotides",0.4733
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),p-Cymene,1591.7,5.4,"purine ring, nucleotides",0.4521
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Fucose,1593.7,3.5,"purine ring, nucleotides",0.4452
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Choline,1601.2,4.1,"purine ring, nucleotides",0.4438
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Proline,1595.6,1.5,"purine ring, nucleotides",0.4375
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Maleic acid,1601.2,4.1,"purine ring, nucleotides",0.4369
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Methyl alfa-D-Glucopyranoside,1593.7,3.5,"purine ring, nucleotides",0.4239
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Glucose,1589.8,7.3,"purine ring, nucleotides",0.3983
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Hypoxanthine,1589.8,7.3,"purine ring, nucleotides",0.3826
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Valine,1593.7,3.5,"purine ring, nucleotides",0.3775
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Betaine,1597.3,0.2,"purine ring, nucleotides",0.3729
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Spermidine,1599.5,2.3,"purine ring, nucleotides",0.3727
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Glycine,1591.7,5.4,"purine ring, nucleotides",0.3627
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),8-Hydroxy-2-deoxyguanosine,1593.7,3.5,"purine ring, nucleotides",0.3611
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Sphinganine,1597.5,0.4,"purine ring, nucleotides",0.3324
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Kaempferol,1603.2,6.1,"purine ring, nucleotides",0.3054
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Pseudouridine,1593.7,3.5,"purine ring, nucleotides",0.29
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Glycocholic acid,1597.5,0.4,"purine ring, nucleotides",0.2839
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Glycogen,1601.4,4.2,"purine ring, nucleotides",0.2614
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Cysteine,1597.5,0.4,"purine ring, nucleotides",0.2476
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Glutamic acid,1597.5,0.4,"purine ring, nucleotides",0.2388
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),4-Pyridoxic acid,1605.2,8.1,"purine ring, nucleotides",0.2355
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Creatinine,1595.6,1.5,"purine ring, nucleotides",0.2278
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),1-Hydroxylpyrene,1593.7,3.5,"purine ring, nucleotides",0.1523
SPAN,72,6,1599.12,1.0594605687019718,0.5228346894761293,~1597 (C=C/Purine),Tyrosine,1595.6,1.5,"purine ring, nucleotides",0.1276
SPAN,72,7,1350.42,0.6386574174732078,1.4085554614503326,~1352 (CH def/Trp),2-Phenylacetamide,1352.6,0.3,"CH deformation, tryptophan",0.7764
SPAN,72,7,1350.42,0.6386574174732078,1.4085554614503326,~1352 (CH def/Trp),Hippuric acid,1354.5,2.2,"CH deformation, tryptophan",0.7642
SPAN,72,7,1350.42,0.6386574174732078,1.4085554614503326,~1352 (CH def/Trp),Adenosine,1348.8,3.5,"CH deformation, tryptophan",0.6271
SPAN,72,7,1350.42,0.6386574174732078,1.4085554614503326,~1352 (CH def/Trp),Trimethylamine-N-oxide,1354.5,2.2,"CH deformation, tryptophan",0.6203
SPAN,72,7,1350.42,0.6386574174732078,1.4085554614503326,~1352 (CH def/Trp),Galactosamine,1354.5,2.2,"CH deformation, tryptophan",0.4782
SPAN,72,7,1350.42,0.6386574174732078,1.4085554614503326,~1352 (CH def/Trp),Methyl alfa-D-Glucopyranoside,1354.5,2.2,"CH deformation, tryptophan",0.4239
SPAN,72,7,1350.42,0.6386574174732078,1.4085554614503326,~1352 (CH def/Trp),Hypoxanthine,1362.3,10.0,"CH deformation, tryptophan",0.3826
SPAN,72,7,1350.42,0.6386574174732078,1.4085554614503326,~1352 (CH def/Trp),Tryptophan,1356.5,4.2,"CH deformation, tryptophan",0.3748
SPAN,72,7,1350.42,0.6386574174732078,1.4085554614503326,~1352 (CH def/Trp),4-Methoxyphenol,1350.7,1.6,"CH deformation, tryptophan",0.2682
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Hippuric acid,889.8,5.6,unassigned,0.7642
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Stearic acid,891.7,3.7,unassigned,0.6944
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Palmitic acid,891.7,3.7,unassigned,0.639
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Trimethylamine-N-oxide,893.6,1.7,unassigned,0.6203
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Benzoic acid,897.3,1.9,unassigned,0.5997
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Cholesterol,891.7,3.7,unassigned,0.5898
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Ascorbic acid,891.7,3.7,unassigned,0.5802
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),3-Hepatanone,893.6,1.7,unassigned,0.5689
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Leucine,891.7,3.7,unassigned,0.5365
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Xylonic acid,893.6,1.7,unassigned,0.5298
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Aspartic acid,891.7,3.7,unassigned,0.5246
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Methyl-beta-D-Ribofuranoside,891.7,3.7,unassigned,0.5207
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Acrylic acid,891.7,3.7,unassigned,0.5162
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Methyl 2-Hydroxyisobutyrate,891.7,3.7,unassigned,0.5066
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),1-Octanol,891.7,3.7,unassigned,0.5054
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),"1,2,4,-Trimethylbenzene",891.7,3.7,unassigned,0.5052
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Isoleucine,891.7,3.7,unassigned,0.4915
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),O-Acetylcarnitine,891.7,3.7,unassigned,0.4891
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Arginine,893.6,1.7,unassigned,0.4801
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Anisole,889.8,5.6,unassigned,0.4789
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Galactosamine,889.8,5.6,unassigned,0.4782
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Alanine,891.7,3.7,unassigned,0.4733
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Xylose,891.7,3.7,unassigned,0.4721
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),p-Cymene,891.7,3.7,unassigned,0.4521
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Malic acid,891.7,3.7,unassigned,0.4468
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Choline,897.3,1.9,unassigned,0.4438
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Taurine,887.8,7.5,unassigned,0.4405
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),cis-Aconitic acid,889.8,5.6,unassigned,0.4377
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Maleic acid,897.3,1.9,unassigned,0.4369
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),N-Acetylneuraminic acid,889.8,5.6,unassigned,0.4292
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Methyl alfa-D-Glucopyranoside,887.8,7.5,unassigned,0.4239
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Threonine,889.8,5.6,unassigned,0.403
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Pyrimidine,887.8,7.5,unassigned,0.3924
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Valine,889.8,5.6,unassigned,0.3775
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Betaine,897.3,1.9,unassigned,0.3729
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Glycine,889.8,5.6,unassigned,0.3627
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),8-Hydroxy-2-deoxyguanosine,891.7,3.7,unassigned,0.3611
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),trans-Aconitic acid,891.7,3.7,unassigned,0.3492
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Sphinganine,891.7,3.7,unassigned,0.3324
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Methyl DL-2-Aminobutyrate,891.7,3.7,unassigned,0.3175
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),4-Methoxyphenol,895.6,0.2,unassigned,0.2682
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Glycogen,891.7,3.7,unassigned,0.2614
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Cysteine,889.8,5.6,unassigned,0.2476
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Glutamic acid,887.8,7.5,unassigned,0.2388
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),4-Pyridoxic acid,895.6,0.2,unassigned,0.2355
SPAN,72,8,895.43,0.5966653000491697,1.362543951997952,~895 (C-C stretch),Uric acid,893.6,1.7,unassigned,0.2117
BLC,299,1,721.92,4.566512778268336,5.3515126427712,~724 (Adenine ring),Adenosine,733.6,9.8,"C-N stretch, adenine ring breathing",0.6271
BLC,299,1,721.92,4.566512778268336,5.3515126427712,~724 (Adenine ring),Choline,718.0,5.8,"C-N stretch, adenine ring breathing",0.4438
BLC,299,1,721.92,4.566512778268336,5.3515126427712,~724 (Adenine ring),Hypoxanthine,720.1,3.7,"C-N stretch, adenine ring breathing",0.3826
BLC,299,1,721.92,4.566512778268336,5.3515126427712,~724 (Adenine ring),8-Hydroxy-2-deoxyguanosine,720.1,3.7,"C-N stretch, adenine ring breathing",0.3611
BLC,299,1,721.92,4.566512778268336,5.3515126427712,~724 (Adenine ring),Kynurenine,725.9,2.1,"C-N stretch, adenine ring breathing",0.3109
BLC,299,1,721.92,4.566512778268336,5.3515126427712,~724 (Adenine ring),Adenine,729.7,5.9,"C-N stretch, adenine ring breathing",0.2323
BLC,299,1,721.92,4.566512778268336,5.3515126427712,~724 (Adenine ring),Creatinine,716.2,7.6,"C-N stretch, adenine ring breathing",0.2278
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),2-Phenylacetamide,1445.2,3.5,CH2 deformation,0.7764
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Hippuric acid,1447.1,1.6,CH2 deformation,0.7642
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Stearic acid,1447.1,1.6,CH2 deformation,0.6944
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Phenylalanine,1445.2,3.5,CH2 deformation,0.6613
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Palmitic acid,1447.1,1.6,CH2 deformation,0.639
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Trimethylamine-N-oxide,1443.2,5.4,CH2 deformation,0.6203
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Benzoic acid,1450.8,2.1,CH2 deformation,0.5997
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Cholesterol,1447.1,1.6,CH2 deformation,0.5898
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Ascorbic acid,1445.2,3.5,CH2 deformation,0.5802
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),3-Hepatanone,1445.2,3.5,CH2 deformation,0.5689
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Leucine,1443.2,5.4,CH2 deformation,0.5365
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Xylonic acid,1445.2,3.5,CH2 deformation,0.5298
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Aspartic acid,1445.2,3.5,CH2 deformation,0.5246
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Methyl-beta-D-Ribofuranoside,1447.1,1.6,CH2 deformation,0.5207
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Acrylic acid,1445.2,3.5,CH2 deformation,0.5162
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Methyl 2-Hydroxyisobutyrate,1445.2,3.5,CH2 deformation,0.5066
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),1-Octanol,1445.2,3.5,CH2 deformation,0.5054
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),"1,2,4,-Trimethylbenzene",1443.2,5.4,CH2 deformation,0.5052
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Isoleucine,1443.2,5.4,CH2 deformation,0.4915
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),O-Acetylcarnitine,1447.1,1.6,CH2 deformation,0.4891
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Arginine,1441.3,7.4,CH2 deformation,0.4801
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Anisole,1445.2,3.5,CH2 deformation,0.4789
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Galactosamine,1447.1,1.6,CH2 deformation,0.4782
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Alanine,1443.2,5.4,CH2 deformation,0.4733
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Xylose,1445.2,3.5,CH2 deformation,0.4721
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),p-Cymene,1443.2,5.4,CH2 deformation,0.4521
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Malic acid,1445.2,3.5,CH2 deformation,0.4468
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Serine,1443.2,5.4,CH2 deformation,0.4454
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Fucose,1443.2,5.4,CH2 deformation,0.4452
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Choline,1450.8,2.1,CH2 deformation,0.4438
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Taurine,1445.2,3.5,CH2 deformation,0.4405
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),cis-Aconitic acid,1447.1,1.6,CH2 deformation,0.4377
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Proline,1443.2,5.4,CH2 deformation,0.4375
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Maleic acid,1450.8,2.1,CH2 deformation,0.4369
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),N-Acetylneuraminic acid,1445.2,3.5,CH2 deformation,0.4292
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Methyl alfa-D-Glucopyranoside,1445.2,3.5,CH2 deformation,0.4239
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),2-Naphthol,1449.0,0.3,CH2 deformation,0.4076
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Threonine,1443.2,5.4,CH2 deformation,0.403
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Glucose,1443.2,5.4,CH2 deformation,0.3983
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Pyrimidine,1445.2,3.5,CH2 deformation,0.3924
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Hypoxanthine,1454.8,6.1,CH2 deformation,0.3826
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Valine,1445.2,3.5,CH2 deformation,0.3775
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Tryptophan,1445.2,3.5,CH2 deformation,0.3748
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Betaine,1448.9,0.2,CH2 deformation,0.3729
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Spermidine,1441.3,7.4,CH2 deformation,0.3727
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Glycine,1441.3,7.4,CH2 deformation,0.3627
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),8-Hydroxy-2-deoxyguanosine,1447.1,1.6,CH2 deformation,0.3611
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),trans-Aconitic acid,1445.2,3.5,CH2 deformation,0.3492
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Methyl DL-2-Aminobutyrate,1447.1,1.6,CH2 deformation,0.3175
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Kynurenine,1449.0,0.3,CH2 deformation,0.3109
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Pseudouridine,1445.2,3.5,CH2 deformation,0.29
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Glycocholic acid,1447.1,1.6,CH2 deformation,0.2839
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Creatine,1441.3,7.4,CH2 deformation,0.2687
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),4-Methoxyphenol,1443.2,5.4,CH2 deformation,0.2682
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Glycogen,1445.2,3.5,CH2 deformation,0.2614
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Histidine,1439.4,9.3,CH2 deformation,0.2507
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Glutamic acid,1443.2,5.4,CH2 deformation,0.2388
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),4-Pyridoxic acid,1441.3,7.4,CH2 deformation,0.2355
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Adenine,1449.0,0.3,CH2 deformation,0.2323
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Uric acid,1443.2,5.4,CH2 deformation,0.2117
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Uracil,1445.2,3.5,CH2 deformation,0.1449
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Tyrosine,1449.0,0.3,CH2 deformation,0.1276
BLC,299,2,1450.67,2.4326517049634147,3.38074920999921,~1449 (CH2 def),Xanthine,1445.2,3.5,CH2 deformation,0.126
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),2-Phenylacetamide,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.7764
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Hippuric acid,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.7642
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Stearic acid,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.6944
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Phenylalanine,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.6613
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Palmitic acid,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.639
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Adenosine,995.8,3.6,phenylalanine ring breathing (strongest SERS peak),0.6271
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Trimethylamine-N-oxide,1001.6,2.1,phenylalanine ring breathing (strongest SERS peak),0.6203
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Benzoic acid,1003.4,3.9,phenylalanine ring breathing (strongest SERS peak),0.5997
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Cholesterol,995.8,3.6,phenylalanine ring breathing (strongest SERS peak),0.5898
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),3-Hepatanone,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.5689
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Leucine,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.5365
